category,img_url,product_id,product_name,price
茶飲．咖啡,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwfd90ee17/images/large/1003200600106.jpg?sw=300&bgcolor=FFFFFF,1003200600124,立頓奶茶TP250ml,159.0
綠茶．烏龍茶．其他茶飲,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw839bad34/images/large/0252438_kiri-525ml.jpeg?sw=300&bgcolor=FFFFFF,1003302300101,KIRIN 生茶 525ml,39.0
甜餅乾,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1413004200101,77新貴派18片盒裝-清爽檸檬-252g,85.0
洋芋片．薯條,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwc8ed376d/images/large/1402201800101.png?sw=300&bgcolor=FFFFFF,1402201800101,樂事煙燻豬肋排85G,40.0
紅茶．花茶．水果茶,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw836591be/images/large/1003100500106.jpg?sw=300&bgcolor=FFFFFF,1003100500124,御茶園特上紅茶250ml,175.0
茶飲．咖啡,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwca75d810/images/large/1003204700124.png?sw=300&bgcolor=FFFFFF,1003204700124,阿薩姆原味奶茶TP250ml,171.0
鹹餅乾,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwa5069c44/images/large/0238966.png?sw=300&bgcolor=FFFFFF,1400201300101,家樂福黑糖方塊酥,89.0
綠茶．烏龍茶．其他茶飲,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw29b57d83/images/large/1003306400106_NR_00.png?sw=300&bgcolor=FFFFFF,1003306400106,統一麥香綠茶TP375ml,79.0
甜餅乾,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1412119300101,中祥夾心蘇打(檸檬),60.0
蔬果汁,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw3b7c7dca/images/large/0238954_t250ml.png?sw=300&bgcolor=FFFFFF,1001501100106,光泉正庄蘆筍汁TP250ml,45.0
綠茶．烏龍茶．其他茶飲,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw7468643a/images/large/0007736_et2000ml.jpeg?sw=300&bgcolor=FFFFFF,1003304400101,悅氏梅子綠茶微甜Pet2000ml,39.0
