category,img_url,product_id,product_name,price
清潔工具,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,3153002700101,3M 百利全面抗滑絨裡手套-中型,55.0
家庭清潔 殺蟲,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwe20c01e3/images/large/1111002300101_NR_00.jpg?sw=300&bgcolor=FFFFFF,1111002300101,蘭諾衣物芳香豆甜柔麝香1300ml,499.0
抽取式．平板．滾筒,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwba68443d/images/large/0207262.jpeg?sw=300&bgcolor=FFFFFF,1220000100106,家樂福超值平版式花紋衛生紙-300PC,95.0
毛巾．浴巾．海灘巾,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw2e5e1390/images/large/0179251_o-o.jpeg?sw=300&bgcolor=FFFFFF,6510408900101,non-no最乾淨運動毛巾-顏色隨機出貨,69.0
毛巾．浴巾．海灘巾,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw736c4919/images/large/0231106_-.jpeg?sw=300&bgcolor=FFFFFF,6510113500101,雙層緞檔方巾-亮灰,49.0
餐桌配件,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw79e3694c/images/large/31184055001.jpg?sw=300&bgcolor=FFFFFF,3118405500101,KIYODO手作隔熱墊-中,259.0
家庭清潔 殺蟲,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwccabc9fc/images/large/1110301200101.jpg?sw=300&bgcolor=FFFFFF,1110301200101,BioLead 經典香氛洗衣精 補(花園精靈),129.0
五金材料,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw443626ad/images/large/0159564_-6.jpeg?sw=300&bgcolor=FFFFFF,3045100900101,泡棉膠帶-6入,99.0
保鮮容器,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,3142105700101,USii高效鎖鮮袋-食物專用袋-S,149.0
家庭清潔 殺蟲,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1111006200101,蘭諾衣物芳香豆青檸紫羅蘭455ml,199.0
除濕．香氛,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw3a9690ae/images/large/1103198500101_NR_00.jpg?sw=300&bgcolor=FFFFFF,1103198500101,COCODOR香氛噴霧80ml-伯爵茶,199.0
除濕．香氛,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwebfbc96f/images/large/1103198400101_NR_00.jpg?sw=300&bgcolor=FFFFFF,1103198400101,COCODOR香氛噴霧80ml-雨中玫瑰,199.0
衛浴用品,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw55d0ae8f/images/large/3171406600101_NR_00.jpg?sw=300&bgcolor=FFFFFF,3171406600101,水電大叔-超廣角增壓濾水頭,199.0
家庭清潔 殺蟲,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwc66518ed/watermark/0701-indexbanner-dishwashing.png,1105014300101,益生菌雙效潔淨食器洗滌液500g補充包清新柚,200.0
毛巾．浴巾．海灘巾,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw537cdf19/images/large/65103001002-2.jpg?sw=300&bgcolor=FFFFFF,6510300100201,MORINO超細纖維抗菌防臭毛巾,179.0
毛巾．浴巾．海灘巾,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw7d946677/images/large/6510115400301_NR_00.jpg?sw=300&bgcolor=FFFFFF,6510115400301,飯店級質紋緞檔方巾-藍色,59.0
銅板商品 ,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw10b61994/images/large/3160209700101_NR_00.jpg?sw=300&bgcolor=FFFFFF,3160209700101,采漾【幸福貓頭鷹】角形洗衣袋/40x50cm,79.0
毛巾．浴巾．海灘巾,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwead01333/images/large/0117873.jpeg?sw=300&bgcolor=FFFFFF,6510005400201,狗家族繡絨童巾-粉色,45.0
除濕．香氛,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwce66c2c4/images/large/1103089600101.jpg?sw=300&bgcolor=FFFFFF,1103089600101,家樂福衣物香氛袋-茶花香,30.0
除濕．香氛,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1103101000401,Farcent香水空間織品噴霧-同名花語30ml,115.0
銅板商品 ,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw2b440308/images/large/3160702400101_NR_00.jpg?sw=300&bgcolor=FFFFFF,3160702400101,水晶熨斗洗衣刷-細(顏色隨機出貨),59.0
毛巾．浴巾．海灘巾,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw5222dee1/images/large/0138276.jpeg?sw=300&bgcolor=FFFFFF,6510215000201,夢想航機紗布小手巾<綠色>,59.0
毛巾．浴巾．海灘巾,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwb9b3fb17/images/large/6510115400201_NR_00.jpg?sw=300&bgcolor=FFFFFF,6510115400201,飯店級質紋緞檔方巾-粉色,59.0
毛巾．浴巾．海灘巾,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwd6ce59a9/images/large/6510115400101_NR_00.jpg?sw=300&bgcolor=FFFFFF,6510115400101,飯店級質紋緞檔方巾-白色,59.0
鍋鏟．煎匙,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw0a5c59e6/images/large/0271046_kiyodo.jpeg?sw=300&bgcolor=FFFFFF,3144309300101,KIYODO不鏽鋼撈麵杓,109.0
衛浴用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1104104800101,Bref妙力投入式馬桶清潔錠-海洋清新50gx2,79.0
清潔工具,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,3153000200201,楓康洋蘆薈防護手套-M,75.0
居家保護用品,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwd5bc3e00/images/large/0242942_3m-.jpeg?sw=300&bgcolor=FFFFFF,3045302200201,3M 地板保護墊 米色,65.0
家庭清潔 殺蟲,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwff515559/images/large/1110305800101_NR_00.jpg?sw=300&bgcolor=FFFFFF,1110305800101,一匙靈歡馨香氛洗衣精補充包- 幽谷鈴蘭-1.5kg,69.0
抽取式．平板．滾筒,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw56f7aa75/images/large/1220107700196_NR_00.png?sw=300&bgcolor=FFFFFF,1220107700196,[箱購]唯潔雅抽取式衛生紙100PC24包x4袋,833.0
衛浴用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1104000900101,潔霜芳香浴廁清潔劑綠茶馨香,39.0
保鮮容器,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,3142000300101,南亞美食鋁箔30cm*7.5M*2支,123.0
清潔工具,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,3150190100301,驅塵氏香氛清潔袋(中)-薰衣草香,59.0
家庭清潔 殺蟲,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwfa4ea3d1/watermark/10times.png,1103200600101,克潮靈集水袋補充包-玫瑰香-180gx3,55.0
家庭清潔 殺蟲,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw2ebe7afc/images/large/1110333300101_NR_00.jpg?sw=300&bgcolor=FFFFFF,1110333300101,白蘭含熊寶貝馨香精華洗衣精補充包-小蒼蘭1.6kg,85.0
抽取式．平板．滾筒,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw569f93aa/images/large/0210461.jpeg?sw=300&bgcolor=FFFFFF,1220000100136,家樂福超值平版式花紋衛生紙-300PC,570.0
電池,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwbf1a49cb/images/large/0081231_8cs4alk-aaa.jpeg?sw=300&bgcolor=FFFFFF,3000004900101,勁量鹼性電池AAA 4號 8pcs,130.0
衛浴用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1104003500101,潔霜芳香浴廁清潔劑-清新皂香,39.0
家庭清潔 殺蟲,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw03934e63/images/large/1111101400101_NR_00.jpg?sw=300&bgcolor=FFFFFF,1111101400101,妙管家彩色漂白水補充包-玫瑰花香2000g,69.0
抽取式．平板．滾筒,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw9e102269/images/large/1220103100124.jpg?sw=300&bgcolor=FFFFFF,1220103100124,得意優質抽取式衛生紙100PCx24,260.0
抽取式．平板．滾筒,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwb8a4e125/images/large/0224090.jpeg?sw=300&bgcolor=FFFFFF,1220110100112,唯潔雅潔淨柔感抽取式衛生紙-150PC,165.0
家庭清潔 殺蟲,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwc9d3dcee/images/large/0247909.jpeg?sw=300&bgcolor=FFFFFF,1110311400106,[箱購 客訂交貨]白鴿天然棉花籽護纖抗菌補充2000g克x6包/箱,592.0
清潔工具,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,3153330900101,【安心價】多麼潔餐廚專用海綿菜瓜布4入,45.0
家庭清潔 殺蟲,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwfafbf8f1/images/large/0248024.jpeg?sw=300&bgcolor=FFFFFF,1110304600101,白帥帥抗菌洗衣精補充包-鮮彩艷色-1650g,59.0
乾淨飲水,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwbd40302b/images/large/3149393400201_NR_00.jpg?sw=300&bgcolor=FFFFFF,3149393400201,"[送奇美兩用吸塵器]BRITA X6櫥下瞬熱雙溫淨水組(贈品為安裝時送達,送完為止)",48400.0
家庭清潔 殺蟲,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1110313400101,一匙靈制菌超濃縮洗衣精-3Kg,139.0
3M品牌館,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwc66518ed/watermark/0701-indexbanner-dishwashing.png,1106109500101,百利細緻餐具專用好握型海綿菜瓜布5片裝,95.0
抽取式．平板．滾筒,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw1309e8fa/watermark/ic4.png,1220000600148,舒潔平版式衛生紙300PCx6包x8袋,1024.0
家庭清潔 殺蟲,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwc66518ed/watermark/0701-indexbanner-dishwashing.png,1105001300101,白熊軟性洗碗精1000ml,52.0
家庭清潔 殺蟲,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw6ddd2b61/images/large/1111008900101_NR_00.jpg?sw=300&bgcolor=FFFFFF,1111008900101,新熊寶貝陽光馨香柔軟護衣精補充包(1.84L),74.0
